transaction_id,customer_id,transaction_date,amount_gbp,category
9569,1330,2023-10-28,1982.9,Salary
9570,1280,2023-09-26,2328.19,Rent
9571,1466,2023-06-04,-1509.81,Shopping
9572,1305,2023-10-02,2648.55,Transfer
9573,1146,2023-06-03,1696.45,Dining
9574,1263,2023-02-22,3793.39,Shopping
9575,1004,2023-06-28,-444.68,Salary
9576,1090,2023-08-28,-634.81,Utilities
9577,1453,2023-05-17,3553.36,Shopping
9578,1060,2023-09-12,2927.08,Groceries
9579,1311,2023-08-12,3541.71,Dining
9580,1016,2023-06-29,3473.54,Groceries
9581,1227,2023-07-01,-1272.0,Dining
9582,1474,2023-09-16,-49.92,Rent
9583,1466,2023-08-31,-179.4,Dining
9584,1029,2023-04-06,4542.11,Transfer
9585,1151,2023-07-16,1412.27,Rent
9586,1245,2023-01-14,-1222.6,Salary
9587,1270,2023-04-30,27.05,Groceries
9588,1079,2023-09-26,4103.31,Dining
9589,1433,2023-06-20,3929.46,Dining
9590,1289,2023-03-13,4302.38,Utilities
9591,1153,2023-06-28,719.7,Groceries
9592,1277,2023-06-19,2489.39,Salary
9593,1401,2023-06-08,-52.78,Rent
9594,1279,2023-06-03,-734.22,Salary
9595,1057,2023-03-23,-1846.69,Utilities
9596,1491,2023-02-26,-435.91,Salary
9597,1465,2023-01-07,2230.62,Rent
9598,1186,2023-04-22,4329.47,Groceries
9599,1398,2023-02-17,-1066.06,Shopping
9600,1093,2023-03-21,4426.08,Utilities
9601,1276,2023-11-12,417.7,Transfer
9602,1158,2023-02-02,987.8,Dining
9603,1275,2023-04-25,554.85,Dining
9604,1181,2023-01-03,860.26,Groceries
9605,1359,2023-01-04,-185.65,Shopping
9606,1440,2023-12-22,2890.23,Salary
9607,1077,2023-09-17,3307.28,Transfer
9608,1466,2023-02-11,3761.79,Transfer
9609,1151,2023-01-09,389.03,Dining
9610,1446,2023-11-03,3352.39,Utilities
9611,1238,2023-05-25,2463.73,Shopping
9612,1289,2023-04-07,4705.41,Rent
9613,1231,2023-10-03,973.5,Transfer
9614,1488,2023-05-22,4946.17,Salary
9615,1018,2023-10-05,3182.76,Shopping
9616,1073,2023-01-27,3433.94,Transfer
9617,1417,2023-02-12,-1820.07,Rent
9618,1416,2023-05-11,1481.79,Shopping
9619,1189,2023-08-04,1698.36,Shopping
9620,1438,2023-04-04,-1715.8,Salary
9621,1017,2023-01-08,184.92,Utilities
9622,1019,2023-03-27,4689.51,Rent
9623,1219,2023-12-11,982.78,Utilities
9624,1326,2023-05-18,-693.09,Rent
9625,1483,2023-09-03,1593.37,Transfer
9626,1120,2023-01-21,-1763.64,Transfer
9627,1101,2023-09-22,1611.92,Salary
9628,1034,2023-05-28,2159.88,Utilities
9629,1084,2023-07-03,503.86,Transfer
9630,1409,2023-08-15,3338.03,Salary
9631,1196,2023-10-19,-1050.0,Shopping
9632,1330,2023-02-05,4147.28,Shopping
9633,1202,2023-09-03,4688.11,Salary
9634,1344,2023-03-14,-1991.36,Rent
9635,1341,2023-05-30,3899.05,Transfer
9636,1011,2023-01-01,1542.74,Shopping
9637,1347,2023-03-10,1229.84,Rent
9638,1400,2023-10-20,-329.25,Utilities
9639,1218,2023-08-18,1131.28,Dining
9640,1445,2023-07-30,4652.99,Shopping
9641,1253,2023-03-13,-524.49,Shopping
9642,1222,2023-12-29,-746.71,Groceries
9643,1383,2023-04-06,-306.73,Rent
9644,1369,2023-03-25,1862.84,Salary
9645,1080,2023-08-16,4512.1,Groceries
9646,1007,2023-10-26,2017.17,Utilities
9647,1272,2023-08-24,-295.62,Groceries
9648,1227,2023-10-20,1083.17,Groceries
9649,1016,2023-08-10,732.8,Dining
9650,1424,2023-08-11,-1674.01,Dining
9651,1012,2023-10-08,1574.49,Groceries
9652,1291,2023-08-09,-1117.96,Dining
9653,1241,2023-08-04,3895.71,Transfer
9654,1021,2023-08-19,1842.74,Dining
9655,1178,2023-06-18,3912.25,Groceries
9656,1427,2023-11-25,4692.31,Rent
9657,1228,2023-02-11,4602.32,Dining
9658,1496,2023-09-15,-1296.99,Groceries
9659,1273,2023-07-15,4613.72,Rent
9660,1288,2023-04-06,3570.23,Shopping
9661,1297,2023-11-13,3443.61,Dining
9662,1134,2023-01-14,-1369.1,Groceries
9663,1472,2023-04-23,-743.4,Dining
9664,1283,2023-03-18,4826.14,Rent
9665,1404,2023-10-04,-506.41,Transfer
9666,1153,2023-11-16,-816.63,Groceries
9667,1066,2023-06-09,536.46,Rent
9668,1137,2023-11-09,4393.49,Shopping
9669,1092,2023-04-29,1333.35,Salary
9670,1437,2023-06-10,4444.09,Utilities
9671,1317,2023-11-04,340.37,Transfer
9672,1422,2023-12-17,-414.3,Salary
9673,1259,2023-05-26,1466.42,Dining
9674,1468,2023-06-12,2308.34,Rent
9675,1454,2023-06-28,740.49,Groceries
9676,1103,2023-03-30,422.21,Transfer
9677,1481,2023-08-11,-473.59,Rent
9678,1055,2023-09-23,-74.95,Dining
9679,1257,2023-08-27,2711.83,Groceries
9680,1101,2023-11-04,589.11,Transfer
9681,1198,2023-02-03,-1441.7,Salary
9682,1301,2023-06-16,-1032.91,Rent
9683,1226,2023-05-05,606.65,Utilities
9684,1431,2023-08-12,4471.52,Transfer
9685,1463,2023-05-30,653.21,Shopping
9686,1237,2023-07-08,-1575.51,Shopping
9687,1026,2023-02-12,925.96,Dining
9688,1121,2023-01-29,2681.72,Dining
9689,1398,2023-12-28,2155.17,Rent
9690,1182,2023-04-30,-48.38,Salary
9691,1199,2023-12-03,2816.62,Salary
9692,1302,2023-01-31,2414.37,Utilities
9693,1255,2023-06-30,-794.79,Utilities
9694,1122,2023-06-11,-864.98,Rent
9695,1031,2023-05-08,1830.28,Groceries
9696,1472,2023-09-12,2616.07,Salary
9697,1315,2023-10-21,4733.37,Transfer
9698,1479,2023-12-23,953.51,Transfer
9699,1285,2023-09-11,3354.57,Transfer
9700,1106,2023-05-10,-1184.35,Groceries
9701,1224,2023-01-12,4227.26,Groceries
9702,1273,2023-02-04,2431.75,Rent
9703,1398,2023-07-17,2403.21,Utilities
9704,1232,2023-09-05,-1002.9,Groceries
9705,1420,2023-04-20,-1722.91,Rent
9706,1256,2023-11-24,2910.14,Utilities
9707,1442,2023-09-02,-1180.6,Groceries
9708,1496,2023-09-07,-1111.21,Groceries
9709,1024,2023-11-13,-687.5,Transfer
9710,1109,2023-06-12,-1315.77,Utilities
9711,1191,2023-02-17,2377.75,Shopping
9712,1347,2023-03-12,954.03,Utilities
9713,1025,2023-05-14,-137.33,Dining
9714,1187,2023-08-27,1085.25,Transfer
9715,1288,2023-03-09,3908.98,Dining
9716,1116,2023-10-05,4489.56,Rent
9717,1338,2023-02-01,1412.33,Rent
9718,1366,2023-05-03,1967.27,Salary
9719,1402,2023-01-22,-199.6,Dining
9720,1037,2023-06-04,1595.2,Utilities
9721,1282,2023-04-20,3236.84,Dining
9722,1137,2023-09-28,1444.96,Shopping
9723,1227,2023-10-27,114.51,Transfer
9724,1320,2023-04-25,2074.24,Rent
9725,1328,2023-08-08,4626.59,Shopping
9726,1404,2023-08-18,4215.89,Rent
9727,1182,2023-09-09,3384.7,Shopping
9728,1362,2023-09-06,-66.53,Rent
9729,1086,2023-01-09,-309.08,Utilities
9730,1467,2023-02-03,3869.76,Shopping
9731,1414,2023-08-16,-730.78,Transfer
9732,1053,2023-03-14,2239.28,Groceries
9733,1348,2023-10-28,1072.51,Rent
9734,1355,2023-07-31,1275.91,Dining
9735,1235,2023-03-13,1181.8,Groceries
9736,1447,2023-02-27,4299.65,Dining
9737,1267,2023-08-08,-1390.34,Rent
9738,1287,2023-10-02,3480.31,Utilities
9739,1433,2023-09-06,3845.09,Transfer
9740,1496,2023-01-16,4600.14,Transfer
9741,1487,2023-03-16,1168.2,Groceries
9742,1100,2023-04-16,1500.46,Groceries
9743,1478,2023-05-16,4729.06,Rent
9744,1087,2023-03-15,1209.16,Transfer
9745,1403,2023-09-11,1524.84,Transfer
9746,1396,2023-01-18,325.78,Shopping
9747,1015,2023-02-12,-1778.61,Rent
9748,1415,2023-02-19,1031.38,Rent
9749,1427,2023-01-03,2585.64,Transfer
9750,1101,2023-08-20,2829.62,Salary
9751,1165,2023-08-07,-1954.44,Utilities
9752,1463,2023-02-28,3607.37,Shopping
9753,1029,2023-10-11,1446.91,Utilities
9754,1114,2023-10-29,1645.22,Transfer
9755,1107,2023-03-05,4732.21,Rent
9756,1410,2023-03-11,-8.77,Salary
9757,1364,2023-10-30,3331.56,Transfer
9758,1130,2023-05-22,2023.43,Rent
9759,1084,2023-07-21,2905.59,Rent
9760,1271,2023-07-26,924.72,Utilities
9761,1244,2023-08-09,-45.55,Transfer
9762,1388,2023-12-28,1822.88,Salary
9763,1214,2023-09-03,624.59,Utilities
9764,1306,2023-03-22,-439.62,Rent
9765,1166,2023-09-08,3874.65,Dining
9766,1279,2023-02-20,1330.82,Groceries
9767,1059,2023-10-12,3931.21,Transfer
9768,1090,2023-12-12,1318.22,Shopping
9769,1371,2023-07-23,1897.58,Rent
9770,1331,2023-01-25,4966.96,Shopping
9771,1412,2023-02-10,4660.53,Salary
9772,1194,2023-03-10,-98.17,Transfer
9773,1123,2023-01-04,4080.59,Dining
9774,1136,2023-08-28,732.82,Shopping
9775,1413,2023-12-27,-1501.26,Transfer
9776,1139,2023-01-31,2030.47,Shopping
9777,1229,2023-04-27,4839.36,Salary
9778,1274,2023-07-14,4820.2,Rent
9779,1439,2023-03-31,-1114.74,Rent
9780,1050,2023-06-27,3398.66,Groceries
9781,1398,2023-05-25,3619.83,Salary
9782,1118,2023-07-21,581.21,Dining
9783,1202,2023-11-18,2610.17,Groceries
9784,1483,2023-12-10,1417.12,Transfer
9785,1393,2023-07-22,-404.75,Salary
9786,1483,2023-01-24,3328.85,Rent
9787,1395,2023-12-21,-160.73,Groceries
9788,1191,2023-04-15,383.13,Rent
9789,1364,2023-10-02,-669.87,Utilities
9790,1460,2023-11-18,3034.9,Utilities
9791,1323,2023-03-01,1211.07,Groceries
9792,1181,2023-01-15,1103.61,Groceries
9793,1423,2023-03-26,2231.94,Salary
9794,1078,2023-07-16,-899.16,Transfer
9795,1440,2023-08-23,4287.08,Dining
9796,1412,2023-12-10,1255.76,Dining
9797,1075,2023-09-20,565.69,Utilities
9798,1295,2023-01-06,-1113.17,Utilities
9799,1281,2023-10-16,-824.32,Utilities
9800,1021,2023-02-27,4442.52,Rent
9801,1394,2023-05-25,1196.32,Dining
9802,1171,2023-02-11,3055.29,Groceries
9803,1015,2023-12-16,-1436.39,Utilities
9804,1211,2023-07-19,2504.25,Shopping
9805,1048,2023-06-23,4450.63,Salary
9806,1086,2023-12-01,99.74,Transfer
9807,1149,2023-04-05,2053.98,Groceries
9808,1188,2023-08-05,4581.53,Transfer
9809,1372,2023-04-21,3035.26,Groceries
9810,1492,2023-12-19,-1563.72,Groceries
9811,1480,2023-06-29,651.16,Dining
9812,1306,2023-06-12,-1399.59,Utilities
9813,1151,2023-04-29,4029.22,Salary
9814,1141,2023-11-21,2351.64,Transfer
9815,1069,2023-08-16,4694.67,Rent
9816,1260,2023-05-25,-1861.71,Salary
9817,1476,2023-11-04,961.61,Salary
9818,1334,2023-05-22,-1269.45,Shopping
9819,1456,2023-05-02,453.41,Salary
9820,1009,2023-10-12,-866.79,Rent
9821,1121,2023-08-14,301.56,Salary
9822,1371,2023-12-26,3734.83,Shopping
9823,1419,2023-09-14,-875.1,Salary
9824,1101,2023-10-12,1315.65,Transfer
9825,1149,2023-06-14,4451.08,Utilities
9826,1442,2023-08-09,4991.46,Shopping
9827,1146,2023-03-10,-245.51,Utilities
9828,1353,2023-11-05,4548.98,Utilities
9829,1456,2023-08-12,-170.28,Groceries
9830,1243,2023-05-04,894.7,Shopping
9831,1241,2023-12-10,4145.47,Salary
9832,1337,2023-12-05,3503.23,Transfer
9833,1043,2023-01-12,4002.41,Transfer
9834,1095,2023-02-21,3601.8,Transfer
9835,1226,2023-05-09,-354.57,Dining
9836,1006,2023-05-15,1911.57,Dining
9837,1214,2023-05-25,696.76,Dining
9838,1206,2023-05-07,1217.98,Transfer
9839,1067,2023-08-14,-922.31,Rent
9840,1396,2023-03-12,210.37,Transfer
9841,1100,2023-09-30,4003.53,Utilities
9842,1012,2023-07-06,4282.91,Utilities
9843,1237,2023-01-03,2271.07,Transfer
9844,1322,2023-10-12,1487.87,Utilities
9845,1258,2023-01-22,2989.88,Shopping
9846,1399,2023-06-15,2261.97,Rent
9847,1407,2023-11-06,4885.73,Salary
9848,1413,2023-12-29,-669.38,Groceries
9849,1337,2023-09-03,1143.31,Transfer
9850,1480,2023-08-22,4427.68,Transfer
9851,1135,2023-11-21,4403.16,Shopping
9852,1222,2023-06-07,1467.43,Utilities
9853,1156,2023-05-31,-1056.34,Salary
9854,1142,2023-08-01,3704.71,Dining
9855,1428,2023-08-06,2096.16,Transfer
9856,1158,2023-09-03,3412.16,Groceries
9857,1465,2023-10-30,1237.67,Dining
9858,1416,2023-10-03,-572.81,Transfer
9859,1494,2023-05-31,-1832.07,Salary
9860,1326,2023-07-15,1913.97,Salary
9861,1371,2023-01-21,-872.68,Dining
9862,1344,2023-09-14,-690.04,Shopping
9863,1262,2023-01-17,1054.14,Groceries
9864,1283,2023-02-20,1094.54,Dining
9865,1338,2023-09-27,-79.29,Dining
9866,1344,2023-11-11,-1076.54,Shopping
9867,1229,2023-03-24,4614.67,Dining
9868,1376,2023-11-02,-1078.52,Groceries
9869,1280,2023-05-04,455.41,Rent
9870,1358,2023-10-17,134.08,Groceries
9871,1290,2023-09-19,4064.37,Shopping
9872,1168,2023-12-31,870.44,Dining
9873,1047,2023-02-18,-1131.7,Utilities
9874,1463,2023-01-06,-1928.17,Utilities
9875,1203,2023-04-27,3053.65,Salary
9876,1214,2023-04-28,3001.51,Rent
9877,1246,2023-09-20,924.49,Transfer
9878,1024,2023-12-19,-1115.84,Transfer
9879,1321,2023-05-09,601.44,Shopping
9880,1274,2023-06-20,2129.18,Salary
9881,1044,2023-01-27,2927.6,Transfer
9882,1332,2023-07-18,-1452.32,Salary
9883,1313,2023-11-10,1894.15,Utilities
9884,1363,2023-12-11,-67.13,Groceries
9885,1156,2023-04-07,2320.86,Salary
9886,1488,2023-01-17,2536.98,Salary
9887,1380,2023-06-22,4374.23,Transfer
9888,1199,2023-04-11,872.65,Rent
9889,1407,2023-07-05,1763.13,Transfer
9890,1469,2023-07-03,-122.49,Utilities
9891,1162,2023-08-03,5.9,Groceries
9892,1395,2023-09-08,-1677.76,Rent
9893,1470,2023-08-04,2.48,Groceries
9894,1234,2023-01-29,-1553.2,Transfer
9895,1163,2023-04-12,4747.41,Groceries
9896,1116,2023-05-03,2369.84,Salary
9897,1093,2023-02-23,-787.96,Rent
9898,1042,2023-10-10,-1182.64,Salary
9899,1284,2023-04-12,590.86,Dining
9900,1379,2023-04-27,153.53,Groceries
9901,1210,2023-04-14,-45.22,Rent
9902,1206,2023-02-14,1277.37,Utilities
9903,1466,2023-04-24,4390.12,Salary
9904,1220,2023-12-09,1976.35,Dining
9905,1280,2023-01-31,1648.62,Shopping
9906,1136,2023-06-13,3645.84,Dining
9907,1106,2023-07-08,-1971.83,Dining
9908,1118,2023-10-20,-618.3,Salary
9909,1237,2023-07-14,1473.3,Utilities
9910,1309,2023-10-19,2937.16,Transfer
9911,1456,2023-09-18,1395.2,Rent
9912,1388,2023-07-26,-853.99,Groceries
9913,1475,2023-02-21,4509.88,Utilities
9914,1100,2023-02-18,300.66,Salary
9915,1261,2023-01-06,3517.51,Shopping
9916,1481,2023-08-12,4239.89,Rent
9917,1305,2023-01-23,425.15,Groceries
9918,1354,2023-05-25,3917.18,Shopping
9919,1286,2023-04-20,2975.42,Rent
9920,1328,2023-07-31,4329.97,Groceries
9921,1103,2023-10-27,-240.83,Transfer
9922,1063,2023-02-10,4518.94,Groceries
9923,1175,2023-06-21,-1542.85,Dining
9924,1282,2023-07-05,3555.7,Shopping
9925,1441,2023-08-02,1049.66,Shopping
9926,1293,2023-11-02,-754.77,Salary
9927,1226,2023-02-21,-1444.18,Utilities
9928,1007,2023-03-11,726.83,Transfer
9929,1127,2023-07-15,725.27,Dining
9930,1424,2023-05-31,-390.3,Dining
9931,1092,2023-04-19,-491.39,Rent
9932,1423,2023-04-28,796.6,Shopping
9933,1190,2023-12-31,870.8,Groceries
9934,1359,2023-04-05,1096.55,Groceries
9935,1476,2023-09-13,4081.32,Transfer
9936,1462,2023-02-13,2278.78,Rent
9937,1053,2023-03-08,-1856.97,Shopping
9938,1242,2023-06-05,1633.69,Salary
9939,1486,2023-11-19,3337.16,Groceries
9940,1132,2023-07-25,-1605.1,Dining
9941,1490,2023-10-01,958.26,Dining
9942,1466,2023-06-04,1158.47,Shopping
9943,1364,2023-06-28,4678.14,Groceries
9944,1112,2023-03-01,1329.79,Groceries
9945,1409,2023-03-15,3249.3,Salary
9946,1007,2023-02-18,120.31,Shopping
9947,1230,2023-09-28,3455.15,Groceries
9948,1156,2023-03-14,258.64,Salary
9949,1197,2023-07-15,1010.17,Dining
9950,1323,2023-06-28,1356.38,Salary
9951,1364,2023-02-17,4484.54,Groceries
9952,1223,2023-03-13,-1625.83,Utilities
9953,1367,2023-04-23,-621.93,Shopping
9954,1490,2023-09-02,2940.2,Transfer
9955,1250,2023-11-05,2043.04,Groceries
9956,1404,2023-06-08,-239.28,Utilities
9957,1083,2023-10-01,24.41,Dining
9958,1240,2023-09-25,571.17,Shopping
9959,1380,2023-10-31,1152.43,Transfer
9960,1395,2023-01-30,3726.19,Rent
9961,1360,2023-04-07,-1903.29,Shopping
9962,1323,2023-09-08,4286.14,Dining
9963,1471,2023-01-07,891.19,Dining
9964,1263,2023-04-02,-386.52,Dining
9965,1407,2023-04-23,1558.89,Salary
9966,1189,2023-09-16,2617.69,Transfer
9967,1455,2023-04-17,-1686.73,Dining
9968,1366,2023-03-04,3010.44,Rent
9969,1290,2023-12-24,3325.33,Groceries
9970,1362,2023-09-28,-836.72,Utilities
9971,1403,2023-07-18,-824.83,Shopping
9972,1058,2023-12-13,-573.51,Shopping
9973,1009,2023-12-03,3576.4,Dining
9974,1304,2023-05-26,-95.98,Utilities
9975,1115,2023-03-02,3571.55,Dining
9976,1210,2023-04-30,1783.67,Salary
9977,1041,2023-03-02,3370.2,Utilities
9978,1304,2023-11-05,1875.71,Dining
9979,1173,2023-01-26,350.38,Dining
9980,1234,2023-04-25,4375.0,Rent
9981,1281,2023-02-09,3007.07,Rent
9982,1372,2023-12-10,1388.38,Transfer
9983,1078,2023-04-26,2462.0,Rent
9984,1108,2023-05-16,2310.9,Transfer
9985,1281,2023-10-04,506.81,Salary
9986,1403,2023-10-26,966.4,Transfer
9987,1039,2023-01-21,227.8,Utilities
9988,1119,2023-01-31,4996.63,Salary
9989,1335,2023-09-04,2060.45,Groceries
9990,1336,2023-01-27,-1355.61,Dining
9991,1027,2023-03-14,1633.75,Dining
9992,1104,2023-04-07,-1650.27,Dining
9993,1074,2023-06-10,20.56,Rent
9994,1191,2023-12-12,1121.73,Dining
9995,1324,2023-10-27,1739.89,Transfer
9996,1499,2023-10-26,4833.27,Rent
9997,1147,2023-10-14,4875.55,Groceries
9998,1255,2023-07-31,-1313.51,Salary
9999,1284,2023-03-17,1766.93,Salary
10000,1213,2023-05-23,3719.77,Transfer
10001,1123,2023-02-03,-336.01,Salary
10002,1495,2023-12-02,3253.94,Rent
10003,1206,2023-01-04,4150.33,Shopping
10004,1417,2023-11-24,2637.41,Shopping
10005,1240,2023-04-08,293.92,Utilities
10006,1394,2023-08-05,4461.93,Shopping
10007,1339,2023-01-28,4184.64,Utilities
10008,1286,2023-07-20,3010.78,Groceries
10009,1022,2023-09-30,545.68,Utilities
10010,1259,2023-11-10,3543.27,Groceries
10011,1357,2023-05-07,212.76,Dining
10012,1105,2023-07-21,-229.33,Transfer
10013,1466,2023-01-09,1605.09,Salary
10014,1459,2023-10-14,4979.95,Transfer
10015,1432,2023-03-29,3630.25,Shopping
10016,1258,2023-11-14,3108.55,Rent
10017,1204,2023-01-19,1164.09,Groceries
10018,1310,2023-03-22,183.65,Shopping
10019,1262,2023-04-17,3991.31,Rent
10020,1107,2023-11-07,1974.13,Rent
10021,1251,2023-08-18,3692.78,Salary
10022,1424,2023-04-22,1414.28,Transfer
10023,1492,2023-08-08,3277.7,Dining
10024,1221,2023-05-03,4074.19,Dining
10025,1379,2023-09-01,739.73,Transfer
10026,1222,2023-06-27,-1905.01,Utilities
10027,1258,2023-03-06,-215.51,Shopping
10028,1201,2023-01-03,4404.41,Dining
10029,1367,2023-07-26,2812.8,Salary
10030,1258,2023-01-21,3160.53,Shopping
10031,1349,2023-10-20,277.02,Rent
10032,1225,2023-01-15,2908.91,Groceries
10033,1202,2023-12-09,2523.98,Groceries
10034,1226,2023-07-25,-751.38,Dining
10035,1236,2023-07-21,4780.84,Utilities
10036,1183,2023-04-30,478.18,Groceries
10037,1200,2023-05-17,305.01,Utilities
10038,1357,2023-10-27,584.13,Groceries
10039,1246,2023-10-22,-1357.96,Utilities
10040,1444,2023-01-25,2374.74,Transfer
10041,1353,2023-11-08,-329.63,Utilities
10042,1111,2023-08-22,3623.19,Rent
10043,1006,2023-05-01,759.09,Salary
10044,1236,2023-03-31,1209.91,Groceries
10045,1127,2023-11-16,2524.95,Shopping
10046,1104,2023-07-19,3333.1,Dining
10047,1237,2023-06-29,-382.19,Salary
10048,1403,2023-12-11,4764.06,Rent
10049,1480,2023-03-17,2356.25,Rent
10050,1155,2023-05-17,-1960.53,Rent
10051,1257,2023-05-18,909.36,Dining
10052,1235,2023-01-10,1057.72,Groceries
10053,1500,2023-07-20,3664.15,Groceries
10054,1289,2023-11-14,135.98,Transfer
10055,1040,2023-12-12,318.59,Transfer
10056,1288,2023-08-07,-1506.54,Utilities
10057,1197,2023-03-01,-15.18,Utilities
10058,1273,2023-05-27,3018.73,Shopping
10059,1382,2023-04-17,2443.3,Utilities
10060,1264,2023-02-07,-1430.24,Dining
10061,1057,2023-05-14,-1197.14,Salary
10062,1298,2023-08-09,638.48,Transfer
10063,1098,2023-10-30,3206.3,Groceries
10064,1137,2023-05-13,3830.43,Utilities
10065,1376,2023-11-30,-1897.63,Transfer
10066,1087,2023-02-22,303.07,Dining
10067,1419,2023-03-03,969.83,Dining
10068,1242,2023-01-23,4377.93,Shopping
10069,1199,2023-02-13,1509.85,Utilities
10070,1463,2023-11-04,-112.09,Transfer
10071,1437,2023-02-15,730.33,Transfer
10072,1310,2023-05-27,1055.04,Shopping
10073,1084,2023-08-04,2689.97,Transfer
10074,1242,2023-12-06,-1712.39,Rent
10075,1281,2023-02-16,726.16,Rent
10076,1323,2023-12-13,2525.88,Rent
10077,1252,2023-11-04,-16.74,Utilities
10078,1190,2023-01-24,2142.26,Dining
10079,1439,2023-05-25,500.95,Dining
10080,1430,2023-03-30,3311.05,Groceries
10081,1152,2023-06-23,-1575.82,Transfer
10082,1482,2023-03-05,4425.73,Rent
10083,1302,2023-04-29,-798.71,Utilities
10084,1278,2023-08-11,-890.17,Groceries
10085,1139,2023-06-05,3884.5,Dining
10086,1176,2023-06-27,4084.98,Transfer
10087,1008,2023-11-16,-1349.19,Transfer
10088,1295,2023-12-08,4361.03,Groceries
10089,1235,2023-02-25,-86.91,Rent
10090,1163,2023-02-28,2330.35,Transfer
10091,1049,2023-08-08,-1519.85,Transfer
10092,1302,2023-07-04,664.63,Transfer
10093,1038,2023-02-16,1155.07,Salary
10094,1136,2023-04-12,2198.79,Rent
10095,1310,2023-02-13,1676.9,Rent
10096,1421,2023-01-15,1230.45,Utilities
10097,1219,2023-08-24,4717.48,Salary
10098,1348,2023-12-27,-704.84,Transfer
10099,1296,2023-02-20,-894.04,Shopping
10100,1034,2023-11-05,2993.93,Salary
10101,1352,2023-02-03,-1478.14,Salary
10102,1079,2023-05-04,1380.24,Dining
10103,1236,2023-03-18,1388.37,Groceries
10104,1383,2023-05-03,170.18,Dining
10105,1273,2023-07-24,4513.11,Shopping
10106,1161,2023-08-16,-22.2,Salary
10107,1175,2023-03-11,19.09,Utilities
10108,1366,2023-08-18,-359.9,Shopping
10109,1308,2023-01-21,-979.48,Transfer
10110,1374,2023-04-18,548.08,Rent
10111,1464,2023-12-30,2766.21,Transfer
10112,1221,2023-08-29,3195.14,Rent
10113,1009,2023-09-08,3693.93,Dining
10114,1289,2023-05-15,-617.19,Transfer
10115,1444,2023-03-31,-1750.57,Shopping
10116,1113,2023-03-20,4822.8,Dining
10117,1477,2023-06-26,-1899.67,Utilities
10118,1205,2023-10-25,4724.75,Rent
10119,1405,2023-11-04,3801.7,Transfer
10120,1186,2023-04-12,4384.52,Dining
10121,1341,2023-12-27,710.3,Transfer
10122,1197,2023-12-01,-619.59,Groceries
10123,1266,2023-04-22,2245.25,Dining
10124,1262,2023-06-30,3188.76,Dining
10125,1248,2023-04-14,-1083.97,Salary
10126,1115,2023-01-16,3583.35,Groceries
10127,1121,2023-04-06,-539.85,Groceries
10128,1141,2023-10-20,1441.74,Transfer
10129,1065,2023-05-26,3995.38,Utilities
10130,1276,2023-10-29,-646.03,Transfer
10131,1313,2023-01-02,-306.81,Salary
10132,1239,2023-04-29,-1560.6,Groceries
10133,1302,2023-12-09,-973.7,Salary
10134,1392,2023-04-04,-974.32,Salary
10135,1010,2023-07-10,-576.01,Rent
10136,1457,2023-01-03,3.4,Transfer
10137,1369,2023-04-21,3704.88,Groceries
10138,1233,2023-06-26,4410.35,Rent
10139,1195,2023-09-14,843.96,Transfer
10140,1395,2023-12-27,-1102.54,Dining
10141,1012,2023-01-22,-433.33,Transfer
10142,1394,2023-08-08,3153.44,Dining
10143,1409,2023-06-22,2741.98,Rent
10144,1177,2023-08-12,4770.45,Dining
10145,1177,2023-03-06,-1898.58,Rent
10146,1217,2023-10-04,3255.31,Transfer
10147,1011,2023-09-06,1540.56,Utilities
10148,1446,2023-09-17,4318.85,Salary
10149,1118,2023-05-11,2033.17,Utilities
10150,1164,2023-04-23,1126.67,Groceries
10151,1039,2023-10-13,2660.95,Utilities
10152,1053,2023-10-14,3834.66,Utilities
10153,1218,2023-07-30,-22.51,Dining
10154,1206,2023-01-20,-1247.31,Shopping
10155,1487,2023-08-03,1031.13,Transfer
10156,1312,2023-11-06,-498.36,Shopping
10157,1360,2023-09-08,1006.79,Rent
10158,1385,2023-09-28,4937.34,Groceries
10159,1056,2023-06-29,2018.85,Shopping
10160,1118,2023-07-13,2855.2,Dining
10161,1388,2023-11-09,2745.5,Groceries
10162,1253,2023-03-20,3744.91,Salary
10163,1286,2023-06-29,4608.9,Rent
10164,1268,2023-06-12,2611.73,Dining
10165,1291,2023-07-21,1332.66,Utilities
10166,1333,2023-01-14,224.82,Transfer
10167,1180,2023-12-13,521.92,Salary
10168,1415,2023-09-03,341.36,Utilities
10169,1358,2023-01-14,271.26,Shopping
10170,1235,2023-04-09,2862.38,Transfer
10171,1343,2023-02-02,2113.96,Groceries
10172,1196,2023-09-14,-586.03,Salary
10173,1308,2023-02-03,4787.38,Transfer
10174,1080,2023-01-19,994.08,Transfer
10175,1135,2023-06-01,1962.6,Dining
10176,1022,2023-09-17,2918.21,Utilities
10177,1477,2023-06-13,2295.74,Shopping
10178,1331,2023-03-18,177.36,Utilities
10179,1440,2023-11-10,3583.95,Groceries
10180,1225,2023-05-17,-1228.92,Groceries
10181,1058,2023-12-25,1982.97,Shopping
10182,1093,2023-07-27,-86.78,Rent
10183,1192,2023-08-30,2310.34,Shopping
10184,1103,2023-03-08,-474.05,Rent
10185,1396,2023-04-26,3405.4,Shopping
10186,1007,2023-07-21,-407.25,Shopping
10187,1128,2023-09-07,4232.74,Groceries
10188,1055,2023-10-05,4030.88,Rent
